CustomerID,Age,Gender,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,HoursSpentOnApp,NumberOfDevicesRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
56354,33,Female,7,Desktop,1,11.2,3.2,2,3,1,0,15,12,85.3,0
56355,41,Male,20,Mobile,2,18.5,5.2,4,4,3,1,45,3,220.6,0
56356,25,Female,2,Mobile,3,6.0,2.0,1,1,1,1,3,30,20.0,1
56357,36,Male,16,Desktop,1,13.5,3.8,3,4,2,0,28,6,160.4,0
56358,48,Female,30,Mobile,2,8.8,4.8,3,5,3,0,60,2,280.7,0
56359,23,Male,4,Desktop,3,17.0,2.2,2,2,1,0,7,18,45.5,1
56360,30,Female,10,Mobile,1,7.0,3.5,2,3,1,0,20,9,100.0,0
56361,37,Male,19,Desktop,2,14.2,4.3,3,4,2,0,38,5,190.0,0
56362,43,Female,22,Mobile,3,11.0,4.9,3,5,3,0,48,3,230.2,0
56363,27,Male,6,Mobile,1,9.0,2.9,2,2,1,1,12,16,65.7,1
56364,50,Female,33,Desktop,2,7.8,5.1,4,5,4,0,65,1,290.8,0
56365,32,Male,15,Mobile,3,10.0,4.0,3,4,2,0,32,6,175.5,0
56366,28,Female,5,Desktop,1,16.5,2.5,2,2,1,0,8,22,55.2,1
56367,35,Male,17,Mobile,2,11.5,4.1,3,3,2,0,29,7,155.0,0
56368,40,Female,21,Mobile,3,8.5,4.7,3,5,3,0,42,4,210.9,0
56369,24,Male,3,Desktop,1,19.0,2.1,1,1,1,1,4,28,30.0,1
56370,49,Female,31,Mobile,2,6.8,5.3,4,5,4,0,72,1,310.0,0
56371,33,Male,13,Desktop,3,9.2,3.9,3,4,2,0,27,8,150.0,0
56372,29,Female,6,Mobile,1,12.0,2.8,2,3,1,0,13,14,70.2,0
56373,38,Male,20,Desktop,2,15.5,4.4,3,4,3,1,40,4,200.0,0
56374,26,Female,4,Mobile,3,7.0,2.3,2,2,1,0,7,19,40.5,1
56375,55,Male,40,Mobile,1,5.0,5.5,4,5,5,0,80,1,350.0,0
56376,30,Female,11,Desktop,2,10.5,3.6,2,3,1,0,22,11,110.7,0
56377,37,Male,18,Mobile,3,12.8,4.2,3,4,2,0,35,5,180.9,0
56378,42,Female,23,Mobile,2,9.5,4.8,3,5,3,0,49,2,240.5,0
56379,27,Male,5,Desktop,1,15.0,2.7,2,2,1,1,9,20,50.0,1
56380,51,Female,35,Mobile,3,8.0,5.2,4,5,4,0,68,1,300.0,0
56381,31,Male,16,Desktop,2,13.0,3.9,3,4,2,0,33,6,170.0,0
56382,28,Female,7,Mobile,1,11.0,3.0,2,3,1,0,14,13,75.2,0
56383,39,Male,22,Mobile,3,10.0,4.5,3,4,2,1,43,5,220.0,0
56384,25,Female,3,Desktop,1,18.0,2.2,1,1,1,1,5,25,35.0,1
56385,47,Male,28,Mobile,2,7.5,5.0,3,5,3,0,55,3,270.0,0
56386,34,Female,15,Desktop,3,9.0,3.8,2,3,1,0,25,8,130.5,0
56387,29,Male,9,Mobile,1,13.5,3.5,2,3,1,0,17,10,90.0,0
56388,36,Female,19,Desktop,2,12.0,4.2,3,4,2,0,37,5,190.0,0
56389,44,Male,25,Mobile,3,8.8,5.0,3,5,3,0,52,3,260.5,0
56390,23,Female,2,Mobile,1,16.0,2.0,1,1,1,1,3,30,25.0,1
56391,53,Male,38,Desktop,2,6.5,5.3,4,5,4,0,75,1,320.0,0
56392,32,Female,14,Mobile,3,9.5,4.0,3,4,2,0,30,7,160.0,0
56393,28,Male,6,Desktop,1,12.5,2.9,2,2,1,0,12,15,60.0,0
56394,35,Female,17,Mobile,2,11.5,4.1,3,3,2,0,28,6,145.0,0
56395,40,Male,21,Desktop,3,8.0,4.7,3,5,3,1,42,3,210.0,0
56396,24,Female,4,Mobile,1,17.0,2.3,2,2,1,0,8,20,45.0,1
56397,50,Male,33,Mobile,2,7.0,5.1,4,5,4,0,65,2,290.0,0
56398,31,Female,15,Desktop,3,10.0,3.9,3,4,2,0,32,6,170.0,0
56399,27,Male,5,Mobile,1,13.0,2.8,2,3,1,0,13,14,65.0,0
56400,38,Female,20,Desktop,2,14.5,4.4,3,4,3,1,40,4,200.0,0
56401,26,Male,4,Mobile,3,7.5,2.3,2,2,1,0,7,19,40.0,1
56402,55,Female,40,Desktop,1,5.5,5.5,4,5,5,0,80,1,350.0,0
56403,30,Male,11,Mobile,2,10.0,3.6,2,3,1,0,22,11,110.0,0
56404,37,Female,18,Desktop,3,12.0,4.2,3,4,2,0,35,5,180.0,0
56405,42,Male,23,Mobile,2,8.5,4.8,3,5,3,0,49,2,240.0,0
56406,27,Female,5,Desktop,1,15.5,2.7,2,2,1,1,9,20,50.0,1
56407,51,Male,35,Mobile,3,7.8,5.2,4,5,4,0,68,1,300.0,0
56408,31,Female,16,Desktop,2,13.5,3.9,3,4,2,0,33,6,170.0,0
56409,28,Male,7,Mobile,1,11.5,3.0,2,3,1,0,14,13,75.0,0
56410,39,Female,22,Desktop,3,10.5,4.5,3,4,2,1,43,5,220.0,0
56411,25,Male,3,Mobile,1,18.5,2.2,1,1,1,1,5,25,35.0,1
56412,47,Female,28,Desktop,2,7.0,5.0,3,5,3,0,55,3,270.0,0
56413,34,Male,15,Mobile,3,9.0,3.8,2,3,1,0,25,8,130.0,0
56414,29,Female,9,Desktop,1,13.0,3.5,2,3,1,0,17,10,90.0,0
56415,36,Male,19,Mobile,2,12.5,4.2,3,4,2,0,37,5,190.0,0
56416,44,Female,25,Desktop,3,8.0,5.0,3,5,3,0,52,3,260.0,0
56417,23,Male,2,Mobile,1,16.5,2.0,1,1,1,1,3,30,25.0,1
56418,53,Female,38,Desktop,2,6.0,5.3,4,5,4,0,75,1,320.0,0
56419,32,Male,14,Mobile,3,9.0,4.0,3,4,2,0,30,7,160.0,0
56420,28,Female,6,Desktop,1,12.0,2.9,2,3,1,0,13,14,65.0,0
56421,35,Male,17,Mobile,2,11.0,4.1,3,3,2,0,28,6,145.0,0
56422,40,Female,21,Desktop,3,8.5,4.7,3,5,3,1,42,3,210.0,0
56423,24,Male,4,Mobile,1,17.0,2.3,2,2,1,0,7,19,40.0,1
56424,50,Female,33,Desktop,2,7.5,5.1,4,5,4,0,65,1,290.0,0
56425,31,Male,15,Mobile,3,10.0,3.9,3,4,2,0,32,6,170.0,0
56426,27,Female,5,Desktop,1,13.0,2.8,2,3,1,0,13,14,65.0,0
56427,38,Male,20,Mobile,2,14.0,4.4,3,4,3,1,40,4,200.0,0
56428,26,Female,4,Desktop,3,7.0,2.3,2,2,1,0,7,19,40.0,1
56429,55,Male,40,Mobile,1,5.0,5.5,4,5,5,0,80,1,350.0,0
56430,30,Female,11,Desktop,2,10.5,3.6,2,3,1,0,22,11,110.0,0
56431,37,Male,18,Mobile,3,12.8,4.2,3,4,2,0,35,5,180.0,0
56432,42,Female,23,Mobile,2,9.5,4.8,3,5,3,0,49,2,240.0,0
56433,27,Male,5,Desktop,1,15.0,2.7,2,2,1,1,9,20,50.0,1
56434,51,Female,35,Mobile,3,8.0,5.2,4,5,4,0,68,1,300.0,0
56435,31,Male,16,Desktop,2,13.0,3.9,3,4,2,0,33,6,170.0,0
56436,28,Female,7,Mobile,1,11.0,3.0,2,3,1,0,14,13,75.0,0
56437,39,Male,22,Desktop,3,10.0,4.5,3,4,2,1,43,5,220.0,0
56438,25,Female,3,Mobile,1,18.0,2.2,1,1,1,1,5,25,35.0,1
56439,47,Male,28,Desktop,2,7.5,5.0,3,5,3,0,55,3,270.0,0
56440,34,Female,15,Mobile,3,9.0,3.8,2,3,1,0,25,8,130.0,0
56441,29,Male,9,Desktop,1,13.0,3.5,2,3,1,0,17,10,90.0,0
56442,36,Female,19,Mobile,2,12.5,4.2,3,4,2,0,37,5,190.0,0
56443,44,Male,25,Desktop,3,8.0,5.0,3,5,3,0,52,3,260.0,0
56444,23,Female,2,Mobile,1,16.5,2.0,1,1,1,1,3,30,25.0,1
56445,53,Male,38,Desktop,2,6.0,5.3,4,5,4,0,75,1,320.0,0
56446,32,Female,14,Mobile,3,9.0,4.0,3,4,2,0,30,7,160.0,0
56447,28,Male,6,Desktop,1,12.0,2.9,2,3,1,0,13,14,65.0,0
56448,35,Female,17,Mobile,2,11.0,4.1,3,3,2,0,28,6,145.0,0
56449,40,Male,21,Desktop,3,8.5,4.7,3,5,3,1,42,3,210.0,0
56450,24,Female,4,Mobile,1,17.0,2.3,2,2,1,0,7,19,40.0,1
56451,50,Male,33,Desktop,2,7.5,5.1,4,5,4,0,65,1,290.0,0
56452,31,Female,15,Mobile,3,10.0,3.9,3,4,2,0,32,6,170.0,0
56453,27,Male,5,Desktop,1,13.0,2.8,2,3,1,0,13,14,65.0,0
56454,38,Female,20,Mobile,2,14.0,4.4,3,4,3,1,40,4,200.0,0
56455,26,Male,4,Desktop,3,7.0,2.3,2,2,1,0,7,19,40.0,1
56456,55,Female,40,Mobile,1,5.0,5.5,4,5,5,0,80,1,350.0,0
56457,30,Male,11,Desktop,2,10.5,3.6,2,3,1,0,22,11,110.0,0
56458,37,Female,18,Mobile,3,12.8,4.2,3,4,2,0,35,5,180.0,0
56459,42,Male,23,Mobile,2,9.5,4.8,3,5,3,0,49,2,240.0,0
56460,27,Female,5,Desktop,1,15.0,2.7,2,2,1,1,9,20,50.0,1
56461,51,Male,35,Mobile,3,8.0,5.2,4,5,4,0,68,1,300.0,0
56462,31,Female,16,Desktop,2,13.0,3.9,3,4,2,0,33,6,170.0,0
56463,28,Male,7,Mobile,1,11.0,3.0,2,3,1,0,14,13,75.0,0
56464,39,Female,22,Desktop,3,10.0,4.5,3,4,2,1,43,5,220.0,0
56465,25,Male,3,Mobile,1,18.0,2.2,1,1,1,1,5,25,35.0,1
56466,47,Female,28,Desktop,2,7.5,5.0,3,5,3,0,55,3,270.0,0
56467,34,Male,15,Mobile,3,9.0,3.8,2,3,1,0,25,8,130.0,0
56468,29,Female,9,Desktop,1,13.0,3.5,2,3,1,0,17,10,90.0,0
56469,36,Male,19,Mobile,2,12.5,4.2,3,4,2,0,37,5,190.0,0
56470,44,Female,25,Desktop,3,8.0,5.0,3,5,3,0,52,3,260.0,0
56471,23,Male,2,Mobile,1,16.5,2.0,1,1,1,1,3,30,25.0,1
56472,53,Female,38,Desktop,2,6.0,5.3,4,5,4,0,75,1,320.0,0
56473,32,Male,14,Mobile,3,9.0,4.0,3,4,2,0,30,7,160.0,0
56474,28,Female,6,Desktop,1,12.0,2.9,2,3,1,0,13,14,65.0,0
56475,35,Male,17,Mobile,2,11.0,4.1,3,3,2,0,28,6,145.0,0
56476,40,Female,21,Desktop,3,8.5,4.7,3,5,3,1,42,3,210.0,0
56477,24,Male,4,Mobile,1,17.0,2.3,2,2,1,0,7,19,40.0,1
56478,50,Female,33,Desktop,2,7.5,5.1,4,5,4,0,65,1,290.0,0
56479,31,Male,15,Mobile,3,10.0,3.9,3,4,2,0,32,6,170.0,0
56480,27,Female,5,Desktop,1,13.0,2.8,2,3,1,0,13,14,65.0,0
56481,38,Male,20,Mobile,2,14.0,4.4,3,4,3,1,40,4,200.0,0
56482,26,Female,4,Desktop,3,7.0,2.3,2,2,1,0,7,19,40.0,1
56483,55,Male,40,Mobile,1,5.0,5.5,4,5,5,0,80,1,350.0,0
56484,30,Female,11,Desktop,2,10.5,3.6,2,3,1,0,22,11,110.0,0
56485,37,Male,18,Mobile,3,12.8,4.2,3,4,2,0,35,5,180.0,0
56486,42,Female,23,Mobile,2,9.5,4.8,3,5,3,0,49,2,240.0,0
56487,27,Male,5,Desktop,1,15.0,2.7,2,2,1,1,9,20,50.0,1
56488,51,Female,35,Mobile,3,8.0,5.2,4,5,4,0,68,1,300.0,0
56489,31,Male,16,Desktop,2,13.0,3.9,3,4,2,0,33,6,170.0,0
56490,28,Female,7,Mobile,1,11.0,3.0,2,3,1,0,14,13,75.0,0
56491,39,Male,22,Desktop,3,10.0,4.5,3,4,2,1,43,5,220.0,0
56492,25,Female,3,Mobile,1,18.0,2.2,1,1,1,1,5,25,35.0,1
56493,47,Male,28,Desktop,2,7.5,5.0,3,5,3,0,55,3,270.0,0
56494,34,Female,15,Mobile,3,9.0,3.8,2,3,1,0,25,8,130.0,0
56495,29,Male,9,Desktop,1,13.0,3.5,2,3,1,0,17,10,90.0,0
56496,36,Female,19,Mobile,2,12.5,4.2,3,4,2,0,37,5,190.0,0
56497,44,Male,25,Desktop,3,8.0,5.0,3,5,3,0,52,3,260.0,0
56498,23,Female,2,Mobile,1,16.5,2.0,1,1,1,1,3,30,25.0,1
56499,53,Male,38,Desktop,2,6.0,5.3,4,5,4,0,75,1,320.0,0
5354,32,Female,24,Desktop,1,3.2,2.0,2,3,1,0,22,2,220.5,0
5355,40,Male,3,Mobile,3,10.1,4.5,4,2,3,1,5,1,50.2,1
5356,28,Female,18,Mobile,2,6.8,3.0,3,4,1,0,18,7,180.1,0
5357,35,Male,30,Desktop,1,4.0,1.5,2,5,2,0,30,1,300.0,0
5358,22,Female,6,Mobile,3,9.0,4.0,3,3,2,0,10,3,100.0,0
5359,45,Male,48,Desktop,1,2.5,2.5,3,4,1,0,35,4,350.0,0
5360,29,Female,9,Mobile,2,7.5,3.2,4,2,3,1,8,2,75.5,1
5361,38,Male,15,Mobile,1,4.5,2.8,2,4,1,0,20,6,200.0,0
5362,26,Female,2,Desktop,3,12.0,4.0,3,1,2,1,3,1,30.0,1
5363,33,Male,21,Mobile,2,5.0,3.3,3,4,2,0,25,4,250.0,0
5364,42,Female,36,Desktop,1,3.5,1.8,2,5,1,0,40,3,400.0,0
5365,24,Male,8,Mobile,3,8.5,3.8,4,3,2,0,12,5,120.0,0
5366,31,Female,14,Desktop,2,6.0,2.2,3,4,1,0,18,2,180.0,0
5367,37,Male,5,Mobile,3,11.0,4.2,3,2,3,1,6,1,60.0,1
5368,27,Female,10,Mobile,1,4.8,3.0,2,4,1,0,16,5,160.0,0
5369,48,Male,50,Desktop,1,2.0,1.5,2,5,1,0,45,2,450.0,0
5370,23,Female,7,Mobile,2,7.0,3.7,3,3,2,0,11,3,110.0,0
5371,34,Male,16,Mobile,3,9.5,2.9,4,2,3,1,9,2,90.0,1
5372,30,Female,13,Desktop,2,5.2,2.3,3,4,1,0,17,6,170.0,0
5373,39,Male,27,Mobile,1,3.0,2.0,2,5,2,0,28,1,280.0,0
5374,21,Female,4,Mobile,3,10.5,4.1,3,1,2,1,4,1,40.0,1
5375,41,Male,32,Desktop,1,4.2,1.9,3,4,1,0,38,3,380.0,0
5376,26,Female,11,Mobile,2,6.5,3.4,3,4,2,0,19,5,190.0,0
5377,33,Male,17,Mobile,3,8.0,3.1,4,3,3,0,14,2,140.0,0
5378,46,Female,40,Desktop,1,2.8,2.1,2,5,1,0,42,4,420.0,0
5379,29,Male,1,Mobile,3,13.0,4.3,3,2,2,1,3,1,30.0,1
5380,36,Female,20,Mobile,2,5.8,2.7,3,4,1,0,23,7,230.0,0
5381,31,Male,19,Desktop,1,3.9,1.7,2,5,2,0,26,2,260.0,0
5382,25,Female,5,Mobile,3,9.2,3.9,4,3,3,0,9,3,90.0,0
5383,43,Male,34,Mobile,1,3.3,2.4,3,4,1,0,33,5,330.0,0
5384,28,Female,12,Desktop,2,7.2,2.6,3,4,2,0,18,4,180.0,0
5385,37,Male,6,Mobile,3,10.0,4.0,3,2,2,1,7,1,70.0,1
5386,30,Female,15,Mobile,1,4.0,3.0,2,4,1,0,21,6,210.0,0
5387,40,Male,28,Desktop,1,3.6,2.2,3,5,2,0,32,3,320.0,0
5388,24,Female,3,Mobile,3,11.5,4.0,3,1,2,1,5,1,50.0,1
5389,35,Male,22,Mobile,2,6.2,3.2,3,4,1,0,24,5,240.0,0
5390,28,Female,9,Desktop,1,4.1,1.8,2,4,1,0,19,2,190.0,0
5391,47,Male,45,Mobile,1,2.3,1.6,2,5,1,0,48,4,480.0,0
5392,22,Female,8,Mobile,3,8.0,3.5,4,3,2,0,13,3,130.0,0
5393,32,Male,14,Mobile,2,5.5,3.1,3,4,2,0,20,6,200.0,0
5394,38,Female,7,Desktop,3,9.0,3.8,3,2,3,1,8,2,80.0,1
5395,25,Male,10,Mobile,1,4.5,2.9,2,4,1,0,17,5,170.0,0
5396,41,Male,30,Desktop,1,3.1,1.5,2,5,2,0,36,1,360.0,0
5397,23,Female,4,Mobile,3,12.5,4.2,3,1,2,1,3,1,30.0,1
5398,36,Male,18,Mobile,2,7.0,3.3,3,4,1,0,22,7,220.0,0
5399,31,Female,16,Desktop,1,4.3,2.0,3,4,1,0,27,2,270.0,0
5400,29,Male,2,Mobile,3,10.2,3.6,4,3,2,0,10,3,100.0,0
5401,44,Female,38,Desktop,1,2.5,1.7,2,5,1,0,41,4,410.0,0
5402,27,Male,13,Mobile,2,6.8,3.4,3,4,2,0,21,5,210.0,0
5403,33,Female,5,Mobile,3,9.8,4.0,3,2,2,1,7,1,70.0,1
5404,30,Male,17,Desktop,1,3.7,2.1,2,4,1,0,24,6,240.0,0
5405,39,Female,25,Mobile,2,5.1,2.8,3,4,1,0,29,4,290.0,0
5406,21,Male,6,Mobile,3,11.2,3.9,4,3,2,0,12,3,120.0,0
5407,45,Female,42,Desktop,1,3.0,1.6,2,5,1,0,43,2,430.0,0
5408,26,Male,10,Mobile,2,7.5,3.2,3,4,2,0,17,5,170.0,0
5409,34,Female,3,Mobile,3,10.8,4.1,3,2,2,1,6,1,60.0,1
5410,31,Male,19,Desktop,1,3.5,2.3,2,4,1,0,25,6,250.0,0
5411,27,Female,12,Mobile,2,6.0,3.5,3,4,1,0,18,4,180.0,0
5412,40,Male,33,Mobile,1,3.2,1.9,2,5,2,0,37,3,370.0,0
5413,24,Female,5,Desktop,3,9.5,3.7,3,3,2,0,11,3,110.0,0
5414,37,Male,16,Mobile,2,7.8,3.0,3,4,2,0,22,7,220.0,0
5415,32,Female,8,Mobile,3,8.5,3.6,4,2,3,1,9,2,90.0,1
5416,42,Male,28,Desktop,1,3.9,2.0,2,5,1,0,33,2,330.0,0
5417,23,Female,4,Mobile,3,12.0,4.3,3,1,2,1,4,1,40.0,1
5418,38,Male,20,Mobile,2,7.2,3.1,3,4,1,0,26,6,260.0,0
5419,29,Female,9,Desktop,1,4.8,1.7,2,4,1,0,20,3,200.0,0
5420,46,Male,44,Mobile,1,2.2,1.5,2,5,1,0,46,5,460.0,0
5421,25,Female,7,Mobile,3,8.8,3.4,4,3,2,0,14,3,140.0,0
5422,33,Male,15,Mobile,2,5.3,3.0,3,4,2,0,21,6,210.0,0
5423,30,Female,6,Desktop,3,9.2,3.7,3,2,3,1,8,2,80.0,1
5424,39,Male,26,Mobile,1,4.0,2.2,2,5,1,0,31,4,310.0,0
5425,22,Female,3,Mobile,3,11.8,4.0,3,1,2,1,5,1,50.0,1
5426,35,Male,23,Mobile,2,7.0,3.2,3,4,1,0,27,5,270.0,0
5427,28,Female,11,Desktop,1,4.6,1.8,2,4,1,0,19,2,190.0,0
5428,47,Male,46,Mobile,1,2.1,1.4,2,5,1,0,47,4,470.0,0
5429,26,Female,8,Mobile,3,8.2,3.5,4,3,2,0,15,3,150.0,0
5430,34,Male,14,Mobile,2,5.0,3.1,3,4,2,0,22,6,220.0,0
5431,31,Female,5,Desktop,3,9.0,3.8,3,2,3,1,9,2,90.0,1
5432,41,Male,29,Mobile,1,3.8,2.1,2,5,1,0,34,4,340.0,0
5433,24,Female,4,Mobile,3,12.2,4.1,3,1,2,1,3,1,30.0,1
5434,36,Male,21,Mobile,2,7.5,3.3,3,4,1,0,25,7,250.0,0
5435,30,Female,10,Desktop,1,4.2,1.9,2,4,1,0,21,2,210.0,0
5436,48,Male,49,Mobile,1,2.0,1.3,2,5,1,0,49,5,490.0,0
5437,23,Female,7,Mobile,3,8.5,3.6,4,3,2,0,16,3,160.0,0
5438,32,Male,13,Mobile,2,5.2,3.2,3,4,2,0,23,6,230.0,0
5439,38,Female,6,Desktop,3,9.5,3.9,3,2,3,1,8,2,80.0,1
5440,25,Male,10,Mobile,1,4.3,2.9,2,4,1,0,18,5,180.0,0
5441,40,Male,31,Desktop,1,3.0,1.7,2,5,2,0,35,1,350.0,0
5442,22,Female,3,Mobile,3,11.5,4.2,3,1,2,1,4,1,40.0,1
5443,35,Male,22,Mobile,2,7.2,3.1,3,4,1,0,26,6,260.0,0
5444,28,Female,9,Desktop,1,4.9,1.9,2,4,1,0,20,3,200.0,0
5445,47,Male,45,Mobile,1,2.4,1.5,2,5,1,0,48,5,480.0,0
5446,26,Female,8,Mobile,3,8.0,3.5,4,3,2,0,15,3,150.0,0
5447,33,Male,14,Mobile,2,5.5,3.1,3,4,2,0,21,6,210.0,0
5448,30,Female,5,Desktop,3,9.2,3.8,3,2,3,1,9,2,90.0,1
5449,39,Male,27,Mobile,1,4.0,2.2,2,5,1,0,32,4,320.0,0
5450,22,Female,3,Mobile,3,11.8,4.0,3,1,2,1,5,1,50.0,1
56346,35,Female,6,Desktop,1,5.2,2.1,2,2,1,1,5,15,40.2,1
56347,42,Male,30,Mobile,2,8.0,5.0,4,5,3,0,60,1,300.5,0
56348,22,Female,3,Mobile,3,15.0,3.0,2,3,1,0,8,7,65.1,0
56349,50,Male,48,Desktop,1,2.1,1.5,2,1,1,1,3,30,20.0,1
56350,29,Female,10,Mobile,2,9.5,4.0,3,4,2,0,20,3,120.0,0
56351,33,Male,20,Mobile,3,11.0,4.8,3,5,2,0,40,5,200.0,0
56352,25,Female,4,Desktop,1,6.5,2.5,2,2,1,0,6,10,35.0,0
56353,38,Male,25,Mobile,2,7.0,3.5,3,3,3,0,30,4,130.0,0
56354,21,Female,2,Mobile,3,18.0,2.8,1,3,1,0,4,12,25.5,0
56355,45,Male,36,Desktop,1,3.5,1.8,2,2,1,1,7,20,50.0,1
56356,31,Female,18,Mobile,3,10.0,4.2,3,4,2,0,28,3,160.0,0
56357,27,Male,12,Mobile,2,8.5,3.8,3,4,1,0,18,6,95.0,0
56358,39,Female,22,Desktop,2,6.0,2.2,2,3,2,0,35,8,140.0,0
56359,23,Male,5,Mobile,3,16.0,3.1,2,3,1,1,9,14,45.0,1
56360,48,Female,40,Mobile,1,4.0,1.7,2,1,1,0,5,25,30.0,1
56361,30,Male,16,Desktop,3,13.0,4.6,3,4,2,0,26,2,155.0,0
56362,36,Female,24,Mobile,2,7.5,3.6,3,4,3,0,38,4,180.0,0
56363,26,Male,8,Mobile,3,11.5,3.2,2,3,1,0,15,5,70.0,0
56364,41,Female,32,Desktop,1,4.5,1.9,2,2,1,1,10,18,55.0,1
56365,24,Male,7,Mobile,3,14.0,3.3,3,3,2,0,12,9,60.0,0
56366,55,Female,50,Desktop,1,2.5,1.5,2,1,1,0,2,40,22.0,1
56367,29,Male,14,Mobile,2,9.0,4.1,3,4,2,0,22,3,110.0,0
56368,37,Female,28,Mobile,3,10.5,4.3,3,5,3,0,45,1,220.0,0
56369,22,Male,4,Desktop,1,7.0,2.3,2,2,1,0,7,11,38.0,0
56370,44,Female,34,Mobile,2,5.5,2.0,2,3,2,0,32,7,150.0,0
56371,20,Male,3,Mobile,3,19.0,2.9,1,3,1,1,5,13,33.0,1
56372,52,Male,45,Desktop,1,3.0,1.6,2,1,1,0,4,35,28.0,1
56373,32,Female,19,Mobile,3,11.2,4.0,3,4,2,0,29,3,165.0,0
56374,28,Male,11,Mobile,2,8.2,3.7,3,4,1,0,19,6,90.0,0
56375,40,Female,26,Desktop,2,6.8,2.4,2,3,3,0,36,9,145.0,0
56376,25,Male,6,Mobile,3,15.5,3.0,2,3,1,1,10,15,50.0,1
56377,47,Female,38,Mobile,1,4.2,1.8,2,1,1,0,6,28,35.0,1
56378,33,Male,21,Desktop,3,12.0,4.7,3,4,2,0,33,2,175.0,0
56379,30,Female,17,Mobile,2,7.8,3.9,3,4,2,0,24,4,130.0,0
56380,27,Male,9,Mobile,3,10.8,3.4,2,3,1,0,16,7,75.0,0
56381,43,Female,30,Desktop,1,5.0,2.1,2,2,1,1,8,20,42.0,1
56382,23,Male,5,Mobile,3,17.0,3.1,3,3,1,0,11,10,55.0,0
56383,51,Female,42,Mobile,1,3.8,1.7,2,1,1,0,3,38,25.0,1
56384,34,Male,22,Mobile,3,13.5,4.9,3,5,2,0,39,2,190.0,0
56385,29,Female,13,Desktop,2,7.2,2.5,2,3,2,0,21,5,100.0,0
56386,38,Male,25,Mobile,2,8.0,3.5,3,4,3,0,37,3,185.0,0
56387,21,Female,4,Mobile,3,16.5,2.7,2,3,1,1,6,12,36.0,1
56388,46,Male,35,Desktop,1,4.8,1.9,2,2,1,0,9,22,52.0,1
56389,31,Female,19,Mobile,3,10.2,4.3,3,4,2,0,27,3,158.0,0
56390,27,Male,12,Mobile,2,8.8,3.9,3,4,1,0,18,5,92.0,0
56391,42,Female,28,Desktop,2,7.0,2.3,2,3,3,0,38,8,170.0,0
56392,25,Male,7,Mobile,3,14.5,3.3,2,3,1,0,14,8,72.0,0
56393,53,Female,48,Desktop,1,3.2,1.5,2,1,1,1,5,30,32.0,1
56394,35,Male,20,Mobile,3,12.8,4.8,3,5,2,0,35,1,195.0,0
56395,32,Female,18,Mobile,2,9.8,4.1,3,4,2,0,23,4,125.0,0
56396,28,Male,10,Desktop,3,11.0,3.6,2,3,1,0,17,6,85.0,0
56397,40,Female,26,Mobile,1,5.8,2.2,2,2,1,1,7,19,48.0,1
56398,24,Male,6,Mobile,3,14.8,3.0,3,3,1,0,12,10,62.0,0
56399,55,Female,52,Desktop,1,2.8,1.4,2,1,1,0,2,45,20.0,1
56400,33,Male,21,Mobile,2,11.5,4.5,3,4,2,0,31,3,170.0,0
56401,28,Female,15,Mobile,3,10.5,4.0,3,4,2,0,20,5,115.0,0
56402,36,Male,24,Desktop,2,7.0,2.4,2,3,3,0,36,7,160.0,0
56403,25,Female,8,Mobile,3,15.0,3.2,2,3,1,0,13,9,68.0,0
56404,41,Male,30,Desktop,1,4.0,2.0,2,2,1,1,8,21,47.0,1
56405,23,Female,5,Mobile,3,17.5,3.0,2,3,1,0,9,11,49.0,0
56406,48,Male,38,Mobile,1,3.5,1.7,2,1,1,0,4,35,29.0,1
56407,30,Female,17,Mobile,3,10.0,4.2,3,4,2,0,24,2,135.0,0
56408,34,Male,22,Desktop,2,6.5,2.5,2,3,2,0,34,8,155.0,0
56409,29,Female,11,Mobile,3,12.0,3.7,3,4,1,0,19,6,98.0,0
56410,43,Male,32,Desktop,1,5.2,2.1,2,2,1,1,10,17,58.0,1
56411,26,Female,9,Mobile,3,13.5,3.3,2,3,2,0,16,8,78.0,0
56412,50,Male,44,Mobile,1,3.0,1.6,2,1,1,0,3,42,24.0,1
56413,31,Female,18,Mobile,3,11.8,4.6,3,5,2,0,32,2,180.0,0
56414,27,Male,13,Desktop,2,8.5,3.8,3,4,1,0,21,5,105.0,0
56415,37,Female,26,Mobile,2,7.5,2.4,2,3,3,0,38,7,175.0,0
56416,22,Male,4,Mobile,3,16.0,2.8,2,3,1,1,7,13,40.0,1
56417,45,Female,33,Desktop,1,4.5,1.8,2,2,1,0,9,23,53.0,1
56418,30,Male,16,Mobile,3,12.2,4.4,3,4,2,0,26,3,152.0,0
56419,35,Female,22,Mobile,2,9.0,3.9,3,4,2,0,29,4,142.0,0
56420,29,Male,10,Desktop,3,10.5,3.5,2,3,1,0,17,7,88.0,0
56421,41,Female,28,Mobile,1,5.5,2.0,2,2,1,0,8,20,45.0,1
56422,24,Male,6,Mobile,3,14.0,3.1,3,3,1,0,11,9,60.0,0
56423,52,Female,46,Desktop,1,3.0,1.5,2,1,1,0,3,40,23.0,1
56424,32,Male,19,Mobile,3,12.5,4.7,3,5,2,0,33,2,185.0,0
